Voices,Path
pathology,data/DataSets/Disorder Voices/553.wav
pathology,data/DataSets/Disorder Voices/554.wav
pathology,data/DataSets/Disorder Voices/555.wav
pathology,data/DataSets/Disorder Voices/556.wav
pathology,data/DataSets/Disorder Voices/557.wav
pathology,data/DataSets/Disorder Voices/558.wav
pathology,data/DataSets/Disorder Voices/559.wav
pathology,data/DataSets/Disorder Voices/56.wav
pathology,data/DataSets/Disorder Voices/560.wav
pathology,data/DataSets/Disorder Voices/561.wav
pathology,data/DataSets/Disorder Voices/562.wav
pathology,data/DataSets/Disorder Voices/563.wav
pathology,data/DataSets/Disorder Voices/564.wav
pathology,data/DataSets/Disorder Voices/565.wav
pathology,data/DataSets/Disorder Voices/566.wav
pathology,data/DataSets/Disorder Voices/567.wav
pathology,data/DataSets/Disorder Voices/568.wav
pathology,data/DataSets/Disorder Voices/569.wav
pathology,data/DataSets/Disorder Voices/57.wav
pathology,data/DataSets/Disorder Voices/570.wav
pathology,data/DataSets/Disorder Voices/571.wav
pathology,data/DataSets/Disorder Voices/572.wav
pathology,data/DataSets/Disorder Voices/573.wav
pathology,data/DataSets/Disorder Voices/574.wav
pathology,data/DataSets/Disorder Voices/575.wav
pathology,data/DataSets/Disorder Voices/576.wav
pathology,data/DataSets/Disorder Voices/577.wav
pathology,data/DataSets/Disorder Voices/578.wav
pathology,data/DataSets/Disorder Voices/579.wav
pathology,data/DataSets/Disorder Voices/58.wav
pathology,data/DataSets/Disorder Voices/580.wav
pathology,data/DataSets/Disorder Voices/581.wav
pathology,data/DataSets/Disorder Voices/582.wav
pathology,data/DataSets/Disorder Voices/583.wav
pathology,data/DataSets/Disorder Voices/584.wav
pathology,data/DataSets/Disorder Voices/585.wav
pathology,data/DataSets/Disorder Voices/586.wav
pathology,data/DataSets/Disorder Voices/587.wav
pathology,data/DataSets/Disorder Voices/588.wav
pathology,data/DataSets/Disorder Voices/589.wav
pathology,data/DataSets/Disorder Voices/59.wav
pathology,data/DataSets/Disorder Voices/590.wav
pathology,data/DataSets/Disorder Voices/591.wav
pathology,data/DataSets/Disorder Voices/592.wav
pathology,data/DataSets/Disorder Voices/593.wav
pathology,data/DataSets/Disorder Voices/594.wav
pathology,data/DataSets/Disorder Voices/595.wav
pathology,data/DataSets/Disorder Voices/596.wav
pathology,data/DataSets/Disorder Voices/597.wav
pathology,data/DataSets/Disorder Voices/598.wav
pathology,data/DataSets/Disorder Voices/599.wav
pathology,data/DataSets/Disorder Voices/6.wav
pathology,data/DataSets/Disorder Voices/60.wav
pathology,data/DataSets/Disorder Voices/600.wav
pathology,data/DataSets/Disorder Voices/601.wav
pathology,data/DataSets/Disorder Voices/602.wav
pathology,data/DataSets/Disorder Voices/603.wav
pathology,data/DataSets/Disorder Voices/604.wav
pathology,data/DataSets/Disorder Voices/605.wav
pathology,data/DataSets/Disorder Voices/606.wav
pathology,data/DataSets/Disorder Voices/607.wav
pathology,data/DataSets/Disorder Voices/608.wav
pathology,data/DataSets/Disorder Voices/609.wav
pathology,data/DataSets/Disorder Voices/61.wav
pathology,data/DataSets/Disorder Voices/610.wav
pathology,data/DataSets/Disorder Voices/611.wav
pathology,data/DataSets/Disorder Voices/612.wav
pathology,data/DataSets/Disorder Voices/613.wav
pathology,data/DataSets/Disorder Voices/614.wav
pathology,data/DataSets/Disorder Voices/615.wav
pathology,data/DataSets/Disorder Voices/616.wav
pathology,data/DataSets/Disorder Voices/617.wav
pathology,data/DataSets/Disorder Voices/618.wav
pathology,data/DataSets/Disorder Voices/619.wav
pathology,data/DataSets/Disorder Voices/62.wav
pathology,data/DataSets/Disorder Voices/620.wav
pathology,data/DataSets/Disorder Voices/621.wav
pathology,data/DataSets/Disorder Voices/622.wav
pathology,data/DataSets/Disorder Voices/623.wav
pathology,data/DataSets/Disorder Voices/624.wav
pathology,data/DataSets/Disorder Voices/625.wav
pathology,data/DataSets/Disorder Voices/626.wav
pathology,data/DataSets/Disorder Voices/627.wav
pathology,data/DataSets/Disorder Voices/628.wav
pathology,data/DataSets/Disorder Voices/629.wav
pathology,data/DataSets/Disorder Voices/63.wav
pathology,data/DataSets/Disorder Voices/630.wav
pathology,data/DataSets/Disorder Voices/631.wav
pathology,data/DataSets/Disorder Voices/632.wav
pathology,data/DataSets/Disorder Voices/633.wav
pathology,data/DataSets/Disorder Voices/634.wav
pathology,data/DataSets/Disorder Voices/635.wav
pathology,data/DataSets/Disorder Voices/636.wav
pathology,data/DataSets/Disorder Voices/637.wav
pathology,data/DataSets/Disorder Voices/638.wav
pathology,data/DataSets/Disorder Voices/639.wav
pathology,data/DataSets/Disorder Voices/64.wav
pathology,data/DataSets/Disorder Voices/640.wav
pathology,data/DataSets/Disorder Voices/641.wav
pathology,data/DataSets/Disorder Voices/642.wav
pathology,data/DataSets/Disorder Voices/643.wav
pathology,data/DataSets/Disorder Voices/644.wav
pathology,data/DataSets/Disorder Voices/645.wav
pathology,data/DataSets/Disorder Voices/646.wav
pathology,data/DataSets/Disorder Voices/647.wav
pathology,data/DataSets/Disorder Voices/648.wav
pathology,data/DataSets/Disorder Voices/649.wav
pathology,data/DataSets/Disorder Voices/65.wav
pathology,data/DataSets/Disorder Voices/650.wav
pathology,data/DataSets/Disorder Voices/651.wav
pathology,data/DataSets/Disorder Voices/652.wav
pathology,data/DataSets/Disorder Voices/653.wav
pathology,data/DataSets/Disorder Voices/654.wav
pathology,data/DataSets/Disorder Voices/655.wav
pathology,data/DataSets/Disorder Voices/656.wav
pathology,data/DataSets/Disorder Voices/657.wav
pathology,data/DataSets/Disorder Voices/658.wav
pathology,data/DataSets/Disorder Voices/659.wav
pathology,data/DataSets/Disorder Voices/66.wav
pathology,data/DataSets/Disorder Voices/660.wav
pathology,data/DataSets/Disorder Voices/661.wav
pathology,data/DataSets/Disorder Voices/662.wav
pathology,data/DataSets/Disorder Voices/663.wav
pathology,data/DataSets/Disorder Voices/664.wav
pathology,data/DataSets/Disorder Voices/665.wav
pathology,data/DataSets/Disorder Voices/666.wav
pathology,data/DataSets/Disorder Voices/667.wav
pathology,data/DataSets/Disorder Voices/668.wav
pathology,data/DataSets/Disorder Voices/669.wav
pathology,data/DataSets/Disorder Voices/67.wav
pathology,data/DataSets/Disorder Voices/670.wav
pathology,data/DataSets/Disorder Voices/671.wav
pathology,data/DataSets/Disorder Voices/672.wav
pathology,data/DataSets/Disorder Voices/673.wav
pathology,data/DataSets/Disorder Voices/674.wav
pathology,data/DataSets/Disorder Voices/675.wav
pathology,data/DataSets/Disorder Voices/676.wav
pathology,data/DataSets/Disorder Voices/677.wav
pathology,data/DataSets/Disorder Voices/678.wav
pathology,data/DataSets/Disorder Voices/679.wav
pathology,data/DataSets/Disorder Voices/68.wav
pathology,data/DataSets/Disorder Voices/680.wav
pathology,data/DataSets/Disorder Voices/681.wav
pathology,data/DataSets/Disorder Voices/682.wav
pathology,data/DataSets/Disorder Voices/683.wav
pathology,data/DataSets/Disorder Voices/684.wav
pathology,data/DataSets/Disorder Voices/685.wav
pathology,data/DataSets/Disorder Voices/686.wav
pathology,data/DataSets/Disorder Voices/687.wav
pathology,data/DataSets/Disorder Voices/688.wav
pathology,data/DataSets/Disorder Voices/689.wav
pathology,data/DataSets/Disorder Voices/69.wav
pathology,data/DataSets/Disorder Voices/690.wav
pathology,data/DataSets/Disorder Voices/691.wav
pathology,data/DataSets/Disorder Voices/692.wav
pathology,data/DataSets/Disorder Voices/693.wav
pathology,data/DataSets/Disorder Voices/694.wav
pathology,data/DataSets/Disorder Voices/695.wav
pathology,data/DataSets/Disorder Voices/696.wav
pathology,data/DataSets/Disorder Voices/697.wav
pathology,data/DataSets/Disorder Voices/698.wav
pathology,data/DataSets/Disorder Voices/699.wav
pathology,data/DataSets/Disorder Voices/7.wav
pathology,data/DataSets/Disorder Voices/70.wav
pathology,data/DataSets/Disorder Voices/700.wav
pathology,data/DataSets/Disorder Voices/701.wav
pathology,data/DataSets/Disorder Voices/702.wav
pathology,data/DataSets/Disorder Voices/703.wav
pathology,data/DataSets/Disorder Voices/704.wav
pathology,data/DataSets/Disorder Voices/705.wav
pathology,data/DataSets/Disorder Voices/706.wav
pathology,data/DataSets/Disorder Voices/707.wav
pathology,data/DataSets/Disorder Voices/708.wav
pathology,data/DataSets/Disorder Voices/709.wav
pathology,data/DataSets/Disorder Voices/71.wav
pathology,data/DataSets/Disorder Voices/710.wav
pathology,data/DataSets/Disorder Voices/711.wav
pathology,data/DataSets/Disorder Voices/712.wav
pathology,data/DataSets/Disorder Voices/713.wav
pathology,data/DataSets/Disorder Voices/714.wav
pathology,data/DataSets/Disorder Voices/715.wav
pathology,data/DataSets/Disorder Voices/716.wav
pathology,data/DataSets/Disorder Voices/717.wav
pathology,data/DataSets/Disorder Voices/718.wav
pathology,data/DataSets/Disorder Voices/719.wav
pathology,data/DataSets/Disorder Voices/72.wav
pathology,data/DataSets/Disorder Voices/720.wav
pathology,data/DataSets/Disorder Voices/721.wav
pathology,data/DataSets/Disorder Voices/722.wav
pathology,data/DataSets/Disorder Voices/723.wav
pathology,data/DataSets/Disorder Voices/724.wav
pathology,data/DataSets/Disorder Voices/725.wav
pathology,data/DataSets/Disorder Voices/726.wav
pathology,data/DataSets/Disorder Voices/727.wav
pathology,data/DataSets/Disorder Voices/728.wav
pathology,data/DataSets/Disorder Voices/729.wav
pathology,data/DataSets/Disorder Voices/73.wav
pathology,data/DataSets/Disorder Voices/730.wav
pathology,data/DataSets/Disorder Voices/731.wav
pathology,data/DataSets/Disorder Voices/732.wav
pathology,data/DataSets/Disorder Voices/733.wav
pathology,data/DataSets/Disorder Voices/734.wav
pathology,data/DataSets/Disorder Voices/735.wav
pathology,data/DataSets/Disorder Voices/736.wav
pathology,data/DataSets/Disorder Voices/737.wav
pathology,data/DataSets/Disorder Voices/738.wav
pathology,data/DataSets/Disorder Voices/739.wav
pathology,data/DataSets/Disorder Voices/74.wav
pathology,data/DataSets/Disorder Voices/740.wav
pathology,data/DataSets/Disorder Voices/741.wav
pathology,data/DataSets/Disorder Voices/742.wav
pathology,data/DataSets/Disorder Voices/743.wav
pathology,data/DataSets/Disorder Voices/744.wav
pathology,data/DataSets/Disorder Voices/745.wav
pathology,data/DataSets/Disorder Voices/746.wav
pathology,data/DataSets/Disorder Voices/747.wav
pathology,data/DataSets/Disorder Voices/748.wav
pathology,data/DataSets/Disorder Voices/749.wav
pathology,data/DataSets/Disorder Voices/75.wav
pathology,data/DataSets/Disorder Voices/750.wav
pathology,data/DataSets/Disorder Voices/751.wav
pathology,data/DataSets/Disorder Voices/752.wav
pathology,data/DataSets/Disorder Voices/753.wav
pathology,data/DataSets/Disorder Voices/754.wav
pathology,data/DataSets/Disorder Voices/755.wav
pathology,data/DataSets/Disorder Voices/756.wav
pathology,data/DataSets/Disorder Voices/757.wav
pathology,data/DataSets/Disorder Voices/758.wav
pathology,data/DataSets/Disorder Voices/759.wav
pathology,data/DataSets/Disorder Voices/76.wav
pathology,data/DataSets/Disorder Voices/760.wav
pathology,data/DataSets/Disorder Voices/761.wav
pathology,data/DataSets/Disorder Voices/762.wav
pathology,data/DataSets/Disorder Voices/763.wav
pathology,data/DataSets/Disorder Voices/764.wav
pathology,data/DataSets/Disorder Voices/765.wav
pathology,data/DataSets/Disorder Voices/766.wav
pathology,data/DataSets/Disorder Voices/767.wav
pathology,data/DataSets/Disorder Voices/768.wav
pathology,data/DataSets/Disorder Voices/769.wav
pathology,data/DataSets/Disorder Voices/77.wav
pathology,data/DataSets/Disorder Voices/770.wav
pathology,data/DataSets/Disorder Voices/771.wav
pathology,data/DataSets/Disorder Voices/772.wav
pathology,data/DataSets/Disorder Voices/773.wav
pathology,data/DataSets/Disorder Voices/774.wav
pathology,data/DataSets/Disorder Voices/775.wav
pathology,data/DataSets/Disorder Voices/776.wav
pathology,data/DataSets/Disorder Voices/777.wav
pathology,data/DataSets/Disorder Voices/778.wav
pathology,data/DataSets/Disorder Voices/779.wav
pathology,data/DataSets/Disorder Voices/78.wav
pathology,data/DataSets/Disorder Voices/780.wav
pathology,data/DataSets/Disorder Voices/781.wav
pathology,data/DataSets/Disorder Voices/782.wav
pathology,data/DataSets/Disorder Voices/783.wav
pathology,data/DataSets/Disorder Voices/784.wav
pathology,data/DataSets/Disorder Voices/785.wav
pathology,data/DataSets/Disorder Voices/786.wav
pathology,data/DataSets/Disorder Voices/787.wav
pathology,data/DataSets/Disorder Voices/788.wav
pathology,data/DataSets/Disorder Voices/789.wav
pathology,data/DataSets/Disorder Voices/79.wav
pathology,data/DataSets/Disorder Voices/790.wav
pathology,data/DataSets/Disorder Voices/791.wav
pathology,data/DataSets/Disorder Voices/792.wav
pathology,data/DataSets/Disorder Voices/793.wav
pathology,data/DataSets/Disorder Voices/794.wav
pathology,data/DataSets/Disorder Voices/795.wav
pathology,data/DataSets/Disorder Voices/796.wav
pathology,data/DataSets/Disorder Voices/797.wav
pathology,data/DataSets/Disorder Voices/798.wav
pathology,data/DataSets/Disorder Voices/799.wav
pathology,data/DataSets/Disorder Voices/8.wav
pathology,data/DataSets/Disorder Voices/80.wav
pathology,data/DataSets/Disorder Voices/800.wav
pathology,data/DataSets/Disorder Voices/801.wav
pathology,data/DataSets/Disorder Voices/802.wav
pathology,data/DataSets/Disorder Voices/803.wav
pathology,data/DataSets/Disorder Voices/804.wav
pathology,data/DataSets/Disorder Voices/805.wav
pathology,data/DataSets/Disorder Voices/806.wav
pathology,data/DataSets/Disorder Voices/807.wav
pathology,data/DataSets/Disorder Voices/808.wav
pathology,data/DataSets/Disorder Voices/809.wav
pathology,data/DataSets/Disorder Voices/81.wav
pathology,data/DataSets/Disorder Voices/810.wav
pathology,data/DataSets/Disorder Voices/811.wav
pathology,data/DataSets/Disorder Voices/812.wav
pathology,data/DataSets/Disorder Voices/813.wav
pathology,data/DataSets/Disorder Voices/814.wav
pathology,data/DataSets/Disorder Voices/815.wav
pathology,data/DataSets/Disorder Voices/816.wav
pathology,data/DataSets/Disorder Voices/817.wav
pathology,data/DataSets/Disorder Voices/818.wav
pathology,data/DataSets/Disorder Voices/819.wav
pathology,data/DataSets/Disorder Voices/82.wav
pathology,data/DataSets/Disorder Voices/820.wav
pathology,data/DataSets/Disorder Voices/821.wav
pathology,data/DataSets/Disorder Voices/822.wav
pathology,data/DataSets/Disorder Voices/823.wav
pathology,data/DataSets/Disorder Voices/824.wav
pathology,data/DataSets/Disorder Voices/825.wav
pathology,data/DataSets/Disorder Voices/826.wav
pathology,data/DataSets/Disorder Voices/827.wav
pathology,data/DataSets/Disorder Voices/828.wav
pathology,data/DataSets/Disorder Voices/829.wav
pathology,data/DataSets/Disorder Voices/83.wav
pathology,data/DataSets/Disorder Voices/830.wav
pathology,data/DataSets/Disorder Voices/831.wav
pathology,data/DataSets/Disorder Voices/832.wav
pathology,data/DataSets/Disorder Voices/833.wav
pathology,data/DataSets/Disorder Voices/834.wav
pathology,data/DataSets/Disorder Voices/835.wav
pathology,data/DataSets/Disorder Voices/836.wav
pathology,data/DataSets/Disorder Voices/837.wav
pathology,data/DataSets/Disorder Voices/838.wav
pathology,data/DataSets/Disorder Voices/839.wav
pathology,data/DataSets/Disorder Voices/84.wav
pathology,data/DataSets/Disorder Voices/840.wav
pathology,data/DataSets/Disorder Voices/841.wav
pathology,data/DataSets/Disorder Voices/842.wav
pathology,data/DataSets/Disorder Voices/843.wav
pathology,data/DataSets/Disorder Voices/844.wav
pathology,data/DataSets/Disorder Voices/845.wav
pathology,data/DataSets/Disorder Voices/846.wav
pathology,data/DataSets/Disorder Voices/847.wav
pathology,data/DataSets/Disorder Voices/848.wav
pathology,data/DataSets/Disorder Voices/849.wav
pathology,data/DataSets/Disorder Voices/85.wav
pathology,data/DataSets/Disorder Voices/850.wav
pathology,data/DataSets/Disorder Voices/851.wav
pathology,data/DataSets/Disorder Voices/852.wav
pathology,data/DataSets/Disorder Voices/853.wav
pathology,data/DataSets/Disorder Voices/854.wav
pathology,data/DataSets/Disorder Voices/855.wav
pathology,data/DataSets/Disorder Voices/856.wav
pathology,data/DataSets/Disorder Voices/857.wav
pathology,data/DataSets/Disorder Voices/858.wav
pathology,data/DataSets/Disorder Voices/859.wav
pathology,data/DataSets/Disorder Voices/86.wav
pathology,data/DataSets/Disorder Voices/860.wav
pathology,data/DataSets/Disorder Voices/861.wav
pathology,data/DataSets/Disorder Voices/862.wav
pathology,data/DataSets/Disorder Voices/863.wav
pathology,data/DataSets/Disorder Voices/864.wav
pathology,data/DataSets/Disorder Voices/865.wav
pathology,data/DataSets/Disorder Voices/866.wav
pathology,data/DataSets/Disorder Voices/867.wav
pathology,data/DataSets/Disorder Voices/868.wav
pathology,data/DataSets/Disorder Voices/869.wav
pathology,data/DataSets/Disorder Voices/87.wav
pathology,data/DataSets/Disorder Voices/870.wav
pathology,data/DataSets/Disorder Voices/871.wav
pathology,data/DataSets/Disorder Voices/872.wav
pathology,data/DataSets/Disorder Voices/873.wav
pathology,data/DataSets/Disorder Voices/874.wav
pathology,data/DataSets/Disorder Voices/875.wav
pathology,data/DataSets/Disorder Voices/876.wav
pathology,data/DataSets/Disorder Voices/877.wav
